time,rsam,mf,hf,dsar,magnetic,gas_max,gas_min,gas_mean,gas_number,yudamari_number,yudamari_temp,kakouwall_temp,tilt1_NS,tilt1_EW,tilt2_NS,tilt2_EW
2010-02-17,30.536193979306837,5.884050259488125,15.91244135405891,1.2996109280661128,-655.9709700354206,644.4153309061834,280.6269903786474,453.7606087181461,10,5,68.39326284909035,470.7527008440318,-0.39533783348755214,0.18206796829059035,-0.117494183893331,-0.9747456693091352
2010-02-18,32.2519744365577,8.186797044822205,24.136027316784396,0.7065871238562919,-681.7083577669332,679.4492155192443,214.97566456839172,411.3298355086421,14,10,65.79359667454943,486.5217650980537,-0.9120538891742447,0.7929291833443912,0.5922822710809257,0.7898387414457835
2010-02-19,42.53831712388012,14.044977542760526,29.76867840909524,1.4014279442940973,-695.7101291931979,631.9912677901972,244.04173142505437,421.5244135115605,5,12,68.65409043690599,452.26291506036387,-0.3961057548769915,-0.797537617589287,0.4077995165456765,-0.48381104948721765
2010-02-20,12.641871571116567,10.964579851670074,18.42367093480506,1.2310540742047658,-615.2647063952328,655.3026328991003,204.05506952202143,443.7997631340142,14,12,61.79005184271779,409.7920300235815,-0.13874062583401092,-0.19816576964978494,-0.9934709671801845,0.6103725660011932
2010-02-21,21.98374345432417,10.344021062880074,12.527315814642213,0.6728742867959525,-606.5618602086988,682.7899323152058,229.69805149142607,443.73204077811096,6,12,62.98344174242938,431.24849863231094,-0.5761961602531072,0.49615179348631244,0.3199756399357865,0.880876115595715
2010-02-22,29.56710920474754,19.928725144529206,28.814084707280628,1.0269516413938207,-667.2873669989011,654.2279227312501,247.6760430317653,402.96882281882387,14,9,50.85975361110204,493.85589276425185,0.19557075656517275,0.13573148453663042,-0.011964162587834837,0.23718487483997008
2010-02-23,23.587534125295008,14.599366938529519,15.20937255486852,1.3478691719608131,-663.0001167756863,684.5243269672972,239.8608904201457,457.7883853170412,12,9,57.57634673775402,422.1267821807149,-0.13169683541579613,0.3887871982820861,-0.9116108258454911,0.2696278178381344
2010-02-24,16.113663778957054,16.65717981401769,11.912596582822818,0.9326804527759196,-663.7751925292158,620.1066291126704,248.442657189188,429.83481961112886,12,7,62.496766126172865,477.87195816596125,0.4580273198845226,-0.1744768278083264,0.8083630844563716,0.8241618563613593
2010-02-25,16.093427550661048,13.578640957640227,17.9132605598142,1.1463617043587537,-683.3804509010054,692.6660351312142,272.14176845373544,430.94023178169834,12,7,65.77660885726337,442.52493582293835,0.6780176614109381,-0.953561892220351,-0.890930580088555,-0.48248284512712414
2010-02-26,43.34791189038545,8.63025248613543,26.063555224159284,0.6307768812693862,-637.3406835597349,649.2894709720135,208.75970089884603,463.9642186763803,5,7,58.15879472769993,422.2630177318975,0.8721885764767294,0.14231125146323786,-0.6869477555815093,0.0074476398946989875
2010-02-27,27.016704640068635,24.103569119890953,14.605274980831442,0.6953363628870685,-605.0646621015472,661.6461668774326,268.6951336068867,438.4873754725988,10,8,56.728457645037544,465.22050372334513,-0.47710576452901865,-0.13216685679962326,-0.2952274384175846,0.31218903462392356
2010-02-28,38.891813949527595,21.683090786808584,27.41807332364642,1.0030195064022474,-667.2676313581902,678.3683249860744,203.99845063243637,474.48553474071764,12,5,64.97010219396226,459.79757495916726,0.6950617611795971,-0.904673032919382,-0.7287173512201326,0.08603117093276214
2010-03-01,21.075684715868903,24.728676814286082,29.38481484931073,0.9812911365635331,-637.0844476587245,662.6860016395635,286.5362230356202,405.78859253214785,6,14,65.03386428871072,404.26425804138006,-0.7494260106130022,0.2584573703193873,0.7686219717068254,0.9048131035969929
2010-03-02,41.52712932890873,7.861630681138854,27.48575912129703,1.3424355901236136,-675.8156742147199,615.6645958186036,296.91702496393583,451.43385024474946,6,9,65.94457563231495,489.0735759163306,0.9330211371465151,0.3219265670306575,-0.3013334010024984,0.9322667834302603
2010-03-03,25.040801178080606,22.43001670245203,11.582244628962084,1.3694937483311889,-647.0091432033566,624.9953575510186,260.06675600334074,443.0545525686924,14,8,63.388950945932095,493.0884433914837,-0.7636852178058187,-0.33043423152417195,0.9078603475140401,-0.416822704291093
2010-03-04,18.818088172014544,7.867148719166384,16.127794471506967,1.0761407339898916,-616.6282719214682,672.5514384637705,275.06272648738695,432.2059662872713,6,11,57.598363084633554,484.1915508782454,0.40792064003027884,-0.40525899857307546,0.3323902227367348,-0.4784145779270623
2010-03-05,34.24243203633094,7.358024941605268,19.544011424599866,1.2689259149513994,-693.7890601193628,659.1178244621742,213.57341429674906,416.2257060394307,12,6,52.82044529038875,480.55911337131374,0.0619477804419144,-0.8232118965178798,0.17138279812542723,-0.6618349687756357
2010-03-06,48.63643290523977,11.8949268723473,28.529923968231724,0.5555999787591995,-600.4484498155343,615.0766583779124,278.52813669034197,488.9951760205279,12,9,63.534853089350364,461.7737640499719,-0.3506290259594751,0.013331409587121756,0.7235394230485188,-0.710213643394173
2010-03-07,22.86219213743778,14.964535739712414,14.633626096628872,0.8321772884537141,-689.4916101492247,607.9888736913161,296.63342415831954,415.3832199151351,7,9,53.912438447648356,434.7232460638565,-0.7068960531149342,-0.7812254482313468,-0.12284731746220356,0.015756557149225747
2010-03-08,29.08464268021076,6.57981059204965,10.105539754119464,1.3258043658453849,-684.4756983763264,643.2826641721078,260.9971499793447,447.1881632318727,5,10,52.02143312721101,408.85565334185264,0.6262214762494613,0.7498009535519117,-0.42327854841013224,0.2406563921791831
2010-03-09,48.18153035882405,9.544204483863348,16.773965174067,0.5251086743687076,-611.1176338132286,613.7173283989049,268.9673092065967,473.3161567214057,10,13,51.18809068192528,439.1110296255207,-0.6641554611074789,-0.11585251615566383,-0.9092519182413339,0.7093280157174746
2010-03-10,38.98555866974979,17.47482226724179,23.3186815771937,1.0024581047134262,-691.724954058453,676.1185141996,212.46495844924348,412.6861906996112,14,9,52.28163637281672,429.7779352576897,0.6266802271546794,-0.4536722270406719,0.15210278549784606,-0.865832041868164
2010-03-11,20.39634631265921,19.363545839532485,20.260138091853797,0.5037070024285674,-608.9929315022446,663.3900659540476,277.48296006110814,496.05562935793654,13,10,57.11687787670057,454.69113785674836,-0.25967041358029763,-0.588148675269881,0.3039355331459408,-0.055037972256384515
2010-03-12,23.57241351908582,8.150430095074842,19.91668642153366,0.9293021574282245,-606.3873373480967,636.7760550331603,259.40239211722064,405.07783496474576,7,14,54.48121243940264,422.4611923999261,0.49100042234797026,-0.9937100061163959,-0.2145504881185929,0.561982003801655
2010-03-13,38.96651040513279,24.093836574507886,22.553969578103892,0.7303948043721089,-612.8146581527309,658.0725206951347,230.7097076468503,413.7154964955355,8,6,56.90908345332538,475.71471088624924,0.0853527487263297,-0.9996301573708322,-0.23229624480509825,-0.3534246402958108
2010-03-14,43.47288309137377,8.664166651690975,14.694956799334651,1.2157206260485494,-623.4242447168047,676.2430031567018,250.17425313350103,469.0197258455463,6,13,62.173047188416184,438.3099491153893,0.022383222103260936,-0.4036564351485885,-0.8742076470232396,0.8720993132049757
2010-03-15,42.777201999432954,18.669552547708037,22.499162337997227,1.29407007090826,-619.8285926734815,606.4183975434744,217.431731669091,469.52323610852056,6,6,61.469532676470074,473.19846677136917,0.5165632537054705,0.8618519874347232,-0.8910639864229666,0.42088643893511724
2010-03-16,38.74795689882709,17.555108727925195,23.894942297269736,1.4603036281850665,-687.3636074515133,619.7012690421959,231.96747556444788,481.69954068345083,7,12,63.14003682804736,424.1760764315639,0.24838986836510446,-0.4755182567553591,-0.7940751003944926,-0.9598275944369845
2010-03-17,13.245394408744687,16.025947357312084,19.800067893136124,0.7292974307166231,-689.4685283493222,699.9556627997066,245.36436620206354,450.7533864187019,13,9,57.51166985028649,461.6039387471149,0.1430864789761781,0.422668819124125,-0.42616902726197203,0.2289174630546924
2010-03-18,21.348663542532567,19.26308987618252,25.542437783351986,0.6299890805670325,-648.8424527320338,609.7328498918837,239.2296046006952,459.99562677639506,5,6,52.551003361980484,413.98243719886494,-0.25772637284072775,-0.4405236491471112,0.020239174396121218,0.9339746978963961
2010-03-19,19.652887535766013,24.417302602317516,25.470425751732584,1.4775048468806466,-630.4969751976774,606.802338747408,226.47789636771063,494.92078730199705,6,8,67.2729208220441,465.4396152694875,-0.41482710816360546,0.7831047058226202,0.17902760659927153,-0.6999533247881402
2010-03-20,37.497944500371815,16.494151633560293,21.784909452923102,1.230050500624272,-658.5257599414147,606.5663164412667,230.78526978608403,431.23135583022895,7,11,54.203120593999714,413.04296753211617,0.7201906074808357,-0.7821324959104228,-0.7247814437245239,0.5430688445705485
2010-03-21,11.125284173782761,15.790307126207395,16.992004116982415,0.8753924238329867,-658.7808184115182,680.4779625381808,257.0025801922295,494.419611244393,5,11,68.25048417441549,412.40506774550585,-0.6008025885275163,-0.014081331001706943,-0.10569234237382008,-0.7239592012348466
2010-03-22,28.228040075495958,13.924505701407444,24.462038296598124,0.5416892561619576,-607.6745548756941,612.3234860420334,283.0418869926064,427.14896852849023,7,6,58.20526965059102,467.1132057218779,0.6174422443410852,0.3302732220605251,0.06706670542538906,-0.13131213273860998
2010-03-23,17.743264072510847,13.939438330166599,24.54293839017625,1.0570731764984123,-667.170899917854,678.6729148124542,247.36306370867104,467.3632628774165,5,14,63.430511337526596,470.3743777611773,-0.6623101078130855,-0.32335224607531,0.8436624022484973,-0.6815515564889283
2010-03-24,27.38201126091659,21.26715555028045,22.55530181210245,1.391980649482991,-667.0746094785012,619.4014800481254,275.4545833695708,446.64466380647417,8,13,68.29556946248309,438.44628303907785,0.22446084415570322,-0.9720100705162966,-0.8883608489384562,-0.7127640188046305
2010-03-25,10.070906062783965,21.854533649771867,19.893969255443523,1.0840978923791291,-610.4174457436817,621.0999169680175,214.9307362678481,418.02807746060387,13,14,50.71628928410524,493.00031003742765,0.049199105374588825,-0.1930549382335356,-0.1262174972228911,-0.12474820060035041
2010-03-26,28.78715973718726,24.322292192199505,21.063361162142062,1.1982598978481305,-685.3080270434095,650.2430085054755,200.130643480488,457.9205285594767,14,8,66.68072028736246,489.4907945415574,0.2887915591739245,-0.7701098665200852,-0.3169015797838035,-0.5441928953404351
2010-03-27,32.76277110540107,9.16823372372252,22.145002711489976,0.877141097779568,-696.907612975896,679.888435903976,245.0258460943318,411.76994568043534,8,9,58.503320843454844,484.68195966358957,-0.5342525948993722,-0.5277063315879975,0.11929620169341804,0.2931243848263827
2010-03-28,35.273131694189104,22.918123027172264,18.918616229839294,0.6354276661431629,-623.3913580190277,634.5824058499528,238.1730758038694,484.3307133561917,10,12,58.558729533619115,458.2971729904517,-0.38423239788873675,0.9229087448530318,0.34429679790290457,-0.587572645699233
2010-03-29,32.28188536234817,14.523841397933218,17.348034658351494,0.9484106073928866,-678.1724265760664,693.8978812963011,278.0007973094662,431.0579766662808,12,8,50.88709613269969,474.6989560231263,0.2519301905021536,-0.9658691893543006,-0.61720150482794,-0.49705864549849244
2010-03-30,13.51967668388522,18.535748669436302,27.79007146155974,1.4535410287374713,-633.253482880606,661.6016035910169,258.8186740065903,446.7070873787523,9,6,51.465155688700825,478.3857129218924,0.41169902044783324,0.12565902142137264,-0.10370349005584134,0.17846629241708434
2010-03-31,49.26219985154732,23.379517848315572,25.9245157746557,1.241581210276851,-622.2050641295536,668.2411128364475,253.98120464077948,482.29526506581186,7,10,59.93814884111792,403.86074132483014,-0.6366602664425183,0.7350757465582307,0.4359328800488733,0.8511078534591123
2010-04-01,48.61720350707775,21.065144207618957,17.308950471532732,0.9098181863566306,-673.5621587843384,610.3442429321865,227.24695843912747,404.76892163619596,9,8,55.787029172283816,410.62281523038786,-0.759611305050133,0.32952214587611217,-0.9159430416558212,0.17491616180143965
2010-04-02,19.768730179529367,14.403900244487296,12.812474800042732,0.6804271528219377,-678.6275038328462,678.8678045579364,231.81032163478682,451.78366099807363,13,6,61.92769981621201,453.72157185666,-0.3608331939218905,-0.8830224870281664,-0.8171176310412427,0.6780780685077403
2010-04-03,14.007389587858565,5.799635503112379,22.19910595945108,0.9213614221693405,-655.4235770009911,637.2448178824976,227.67895853442084,437.565270780771,8,14,57.07436012371382,402.0825578915827,-0.18621742131310226,0.589154212385699,-0.4004251680158879,0.34222543770601077
2010-04-04,14.686975610186579,16.152278024761202,16.957788050941794,1.4954708157494956,-611.9523551965345,679.2033015858811,269.80949810733875,403.5555520839932,8,7,56.27078594278741,434.7207557069686,0.18982535694642766,0.033144639004239806,-0.7353752889508498,0.4512103174861015
2010-04-05,30.804086642089878,22.636503287748972,25.937327979184754,1.2254173663831427,-604.9117509664402,674.7296216969958,243.0181675522259,453.32260785547794,8,11,55.99154252202726,447.12255712505606,0.2685635788744407,-0.7409260930526065,0.5598493528080379,-0.09150522767252611
2010-04-06,36.15730383799211,5.7998753885852805,29.714398701711183,1.1806771388624004,-633.8055759257918,661.1537432384378,241.78895977780556,406.7174118124037,10,12,56.19124032081835,408.56671031095874,0.4368334481132772,-0.5564461077591025,0.9714919439095919,0.32400681536206477
2010-04-07,35.66846658096102,17.03829034485196,20.20022589942044,0.9454546489334973,-604.4681447500393,678.0226557083175,280.2579428028016,499.3890735466229,11,9,65.05994088720212,439.185284341696,0.755835454272523,-0.9718979542562516,-0.15743780563855347,0.5643260968603601
2010-04-08,48.60843305327855,7.995199343817725,24.519324051559256,0.8308006864244637,-679.9154414034383,646.3676270463411,298.87600799872246,462.20468742667106,6,5,52.96767705084039,448.39877161038066,-0.39010572077176,-0.2896256132892463,0.006629440408026932,-0.5441551108500176
2010-04-09,43.970786345630145,19.859498419661428,23.50439001906631,1.091975905312328,-643.4465402403054,650.9029593621897,269.49454389015415,478.46873025236744,14,7,69.40182151878165,417.1662427011652,-0.8230000042628198,-0.4083532146803124,-0.19024722956999107,0.7444649059703867
2010-04-10,46.619652775512954,15.132389666571752,25.03673983851118,1.0390886311078376,-656.5020964884476,642.6169818499192,217.35651752702051,482.6683041133022,9,11,56.14332159309584,462.0462868044858,0.11899536629773655,0.7374884936520407,-0.14871241641369015,-0.4548225915445525
2010-04-11,26.355255646121883,22.832843201964987,23.708778290536692,1.4804376939021924,-691.6724666505753,607.6991284764498,259.12942855998995,471.1294353640131,13,7,64.3969029644264,459.09868770422804,-0.49513141332439026,0.9284721471829227,0.12554624763998845,0.19409757976305198
2010-04-12,12.037874666966353,10.775663486081966,11.119180837510712,1.1806779894978727,-652.1265714426698,643.1033851977925,219.68241909915776,462.60728374138796,8,14,69.04968797682187,456.01021619601664,-0.6509809502629553,-0.6024535680015559,0.7112984906448716,0.44616227502198824
2010-04-13,45.8771048077943,8.453862826065517,29.773098899724246,0.5749918464294718,-622.8472491219245,671.6823466968897,229.06324764969133,459.849038656895,14,8,65.11683211589995,478.8327569598587,-0.9766942015174329,-0.8785712283232878,0.23180008997597534,0.9840935689366541
2010-04-14,36.14240444589949,8.657760669367903,25.08652893388983,0.6486016239761984,-605.2681422808097,615.6049468660701,274.72009617667356,419.4597644977527,7,6,55.691131069720434,458.2688400902631,0.2468205447685632,-0.44420390887407635,-0.7333822663761893,-0.061566937509660136
2010-04-15,24.083359630652602,23.342706206747447,25.628439263026515,1.0769585788871416,-679.9431287372411,697.7498020331861,206.2027061195071,485.80428946272997,13,7,67.75437410523618,403.24446401621,-0.17303334257562053,-0.45872212668554835,0.7377973096010579,-0.29478622102181085
